scenario,policy,origin_week,hub,category,ending_inventory
base,ridge,2018-05-28,PR,bed_bath_table,3.0
base,ridge,2018-05-28,PR,computers_accessories,41.0
base,ridge,2018-05-28,PR,furniture_decor,18.0
base,ridge,2018-05-28,PR,garden_tools,5.0
base,ridge,2018-05-28,PR,health_beauty,9.0
base,ridge,2018-05-28,PR,housewares,0.0
base,ridge,2018-05-28,PR,sports_leisure,29.0
base,ridge,2018-05-28,PR,telephony,2.0
base,ridge,2018-05-28,PR,watches_gifts,0.0
base,ridge,2018-05-28,MG,auto,6.0
base,ridge,2018-05-28,MG,bed_bath_table,0.0
base,ridge,2018-05-28,MG,computers_accessories,33.0
base,ridge,2018-05-28,MG,furniture_decor,2.0
base,ridge,2018-05-28,MG,garden_tools,14.0
base,ridge,2018-05-28,MG,health_beauty,0.0
base,ridge,2018-05-28,MG,housewares,20.0
base,ridge,2018-05-28,MG,sports_leisure,7.0
base,ridge,2018-05-28,MG,telephony,0.0
base,ridge,2018-05-28,MG,watches_gifts,3.0
base,ridge,2018-05-28,RJ,auto,0.0
base,ridge,2018-05-28,RJ,bed_bath_table,0.0
base,ridge,2018-05-28,RJ,computers_accessories,3.0
base,ridge,2018-05-28,RJ,furniture_decor,0.0
base,ridge,2018-05-28,RJ,garden_tools,0.0
base,ridge,2018-05-28,RJ,health_beauty,27.0
base,ridge,2018-05-28,RJ,housewares,0.0
base,ridge,2018-05-28,RJ,sports_leisure,0.0
base,ridge,2018-05-28,RJ,telephony,0.0
base,ridge,2018-05-28,RJ,watches_gifts,13.0
base,ridge,2018-05-28,SC,auto,4.0
base,ridge,2018-05-28,SC,bed_bath_table,3.0
base,ridge,2018-05-28,SC,computers_accessories,0.0
base,ridge,2018-05-28,SC,furniture_decor,0.0
base,ridge,2018-05-28,SC,garden_tools,1.0
base,ridge,2018-05-28,SC,health_beauty,7.0
base,ridge,2018-05-28,SC,housewares,8.0
base,ridge,2018-05-28,SC,sports_leisure,0.0
base,ridge,2018-05-28,SC,telephony,1.0
base,ridge,2018-05-28,SC,watches_gifts,6.0
base,ridge,2018-05-28,RS,auto,0.0
base,ridge,2018-05-28,RS,bed_bath_table,0.0
base,ridge,2018-05-28,RS,computers_accessories,9.0
base,ridge,2018-05-28,RS,furniture_decor,0.0
base,ridge,2018-05-28,RS,garden_tools,1.0
base,ridge,2018-05-28,RS,health_beauty,0.0
base,ridge,2018-05-28,RS,housewares,2.0
base,ridge,2018-05-28,RS,sports_leisure,3.0
base,ridge,2018-05-28,RS,telephony,0.0
base,ridge,2018-05-28,RS,watches_gifts,1.0
base,ridge,2018-06-04,SP,auto,27.0
base,ridge,2018-06-04,SP,bed_bath_table,18.0
base,ridge,2018-06-04,SP,computers_accessories,61.0
base,ridge,2018-06-04,SP,furniture_decor,94.0
base,ridge,2018-06-04,SP,garden_tools,49.0
base,ridge,2018-06-04,SP,health_beauty,0.0
base,ridge,2018-06-04,SP,housewares,0.0
base,ridge,2018-06-04,SP,sports_leisure,72.0
base,ridge,2018-06-04,SP,telephony,47.0
base,ridge,2018-06-04,SP,watches_gifts,57.0
base,ridge,2018-06-04,PR,auto,0.0
base,ridge,2018-06-04,PR,bed_bath_table,3.0
base,ridge,2018-06-04,PR,computers_accessories,37.0
base,ridge,2018-06-04,PR,furniture_decor,20.0
base,ridge,2018-06-04,PR,garden_tools,5.0
base,ridge,2018-06-04,PR,health_beauty,1.0
base,ridge,2018-06-04,PR,housewares,0.0
base,ridge,2018-06-04,PR,sports_leisure,22.0
base,ridge,2018-06-04,PR,telephony,2.0
base,ridge,2018-06-04,PR,watches_gifts,0.0
base,ridge,2018-06-04,MG,auto,6.0
base,ridge,2018-06-04,MG,bed_bath_table,1.0
base,ridge,2018-06-04,MG,computers_accessories,17.0
base,ridge,2018-06-04,MG,furniture_decor,16.0
base,ridge,2018-06-04,MG,garden_tools,14.0
base,ridge,2018-06-04,MG,health_beauty,0.0
base,ridge,2018-06-04,MG,housewares,0.0
base,ridge,2018-06-04,MG,sports_leisure,4.0
base,ridge,2018-06-04,MG,telephony,0.0
base,ridge,2018-06-04,MG,watches_gifts,3.0
base,ridge,2018-06-04,RJ,auto,0.0
base,ridge,2018-06-04,RJ,bed_bath_table,0.0
base,ridge,2018-06-04,RJ,computers_accessories,3.0
base,ridge,2018-06-04,RJ,furniture_decor,0.0
base,ridge,2018-06-04,RJ,garden_tools,4.0
base,ridge,2018-06-04,RJ,health_beauty,27.0
base,ridge,2018-06-04,RJ,housewares,0.0
base,ridge,2018-06-04,RJ,sports_leisure,0.0
base,ridge,2018-06-04,RJ,telephony,0.0
base,ridge,2018-06-04,RJ,watches_gifts,13.0
base,ridge,2018-06-04,SC,auto,4.0
base,ridge,2018-06-04,SC,bed_bath_table,5.0
base,ridge,2018-06-04,SC,computers_accessories,0.0
base,ridge,2018-06-04,SC,furniture_decor,0.0
base,ridge,2018-06-04,SC,garden_tools,0.0
base,ridge,2018-06-04,SC,health_beauty,7.0
base,ridge,2018-06-04,SC,housewares,0.0
base,ridge,2018-06-04,SC,sports_leisure,0.0
base,ridge,2018-06-04,SC,telephony,1.0
base,ridge,2018-06-04,SC,watches_gifts,13.0
base,ridge,2018-06-04,RS,auto,0.0
base,ridge,2018-06-04,RS,bed_bath_table,0.0
base,ridge,2018-06-04,RS,computers_accessories,0.0
base,ridge,2018-06-04,RS,furniture_decor,0.0
base,ridge,2018-06-04,RS,garden_tools,1.0
base,ridge,2018-06-04,RS,health_beauty,0.0
base,ridge,2018-06-04,RS,housewares,0.0
base,ridge,2018-06-04,RS,sports_leisure,3.0
base,ridge,2018-06-04,RS,telephony,0.0
base,ridge,2018-06-04,RS,watches_gifts,1.0
base,ridge,2018-06-11,SP,auto,0.0
base,ridge,2018-06-11,SP,bed_bath_table,0.0
base,ridge,2018-06-11,SP,computers_accessories,25.0
base,ridge,2018-06-11,SP,furniture_decor,68.0
base,ridge,2018-06-11,SP,garden_tools,23.0
base,ridge,2018-06-11,SP,health_beauty,0.0
base,ridge,2018-06-11,SP,housewares,10.0
base,ridge,2018-06-11,SP,sports_leisure,32.0
base,ridge,2018-06-11,SP,telephony,19.0
base,ridge,2018-06-11,SP,watches_gifts,34.0
base,ridge,2018-06-11,PR,auto,0.0
base,ridge,2018-06-11,PR,bed_bath_table,0.0
base,ridge,2018-06-11,PR,computers_accessories,24.0
base,ridge,2018-06-11,PR,furniture_decor,14.0
base,ridge,2018-06-11,PR,garden_tools,5.0
base,ridge,2018-06-11,PR,health_beauty,0.0
base,ridge,2018-06-11,PR,housewares,0.0
base,ridge,2018-06-11,PR,sports_leisure,18.0
base,ridge,2018-06-11,PR,telephony,2.0
base,ridge,2018-06-11,PR,watches_gifts,0.0
base,ridge,2018-06-11,MG,auto,4.0
base,ridge,2018-06-11,MG,bed_bath_table,0.0
base,ridge,2018-06-11,MG,computers_accessories,7.0
base,ridge,2018-06-11,MG,furniture_decor,20.0
base,ridge,2018-06-11,MG,garden_tools,14.0
base,ridge,2018-06-11,MG,health_beauty,0.0
base,ridge,2018-06-11,MG,housewares,0.0
base,ridge,2018-06-11,MG,sports_leisure,0.0
base,ridge,2018-06-11,MG,telephony,0.0
base,ridge,2018-06-11,MG,watches_gifts,3.0
base,ridge,2018-06-11,RJ,auto,0.0
base,ridge,2018-06-11,RJ,bed_bath_table,0.0
base,ridge,2018-06-11,RJ,computers_accessories,3.0
base,ridge,2018-06-11,RJ,furniture_decor,0.0
base,ridge,2018-06-11,RJ,garden_tools,4.0
base,ridge,2018-06-11,RJ,health_beauty,0.0
base,ridge,2018-06-11,RJ,housewares,0.0
base,ridge,2018-06-11,RJ,sports_leisure,5.0
base,ridge,2018-06-11,RJ,telephony,3.0
base,ridge,2018-06-11,RJ,watches_gifts,13.0
base,ridge,2018-06-11,SC,auto,4.0
base,ridge,2018-06-11,SC,bed_bath_table,0.0
base,ridge,2018-06-11,SC,computers_accessories,0.0
base,ridge,2018-06-11,SC,furniture_decor,0.0
base,ridge,2018-06-11,SC,garden_tools,2.0
base,ridge,2018-06-11,SC,health_beauty,0.0
base,ridge,2018-06-11,SC,housewares,0.0
base,ridge,2018-06-11,SC,sports_leisure,0.0
base,ridge,2018-06-11,SC,telephony,1.0
base,ridge,2018-06-11,SC,watches_gifts,3.0
base,ridge,2018-06-11,RS,auto,0.0
base,ridge,2018-06-11,RS,bed_bath_table,0.0
base,ridge,2018-06-11,RS,computers_accessories,0.0
base,ridge,2018-06-11,RS,furniture_decor,0.0
base,ridge,2018-06-11,RS,garden_tools,0.0
base,ridge,2018-06-11,RS,health_beauty,0.0
base,ridge,2018-06-11,RS,housewares,0.0
base,ridge,2018-06-11,RS,sports_leisure,3.0
base,ridge,2018-06-11,RS,telephony,0.0
base,ridge,2018-06-11,RS,watches_gifts,1.0
base,ridge,2018-06-18,SP,auto,18.0
base,ridge,2018-06-18,SP,bed_bath_table,3.0
base,ridge,2018-06-18,SP,computers_accessories,50.0
base,ridge,2018-06-18,SP,furniture_decor,44.0
base,ridge,2018-06-18,SP,garden_tools,50.0
base,ridge,2018-06-18,SP,health_beauty,0.0
base,ridge,2018-06-18,SP,housewares,53.0
base,ridge,2018-06-18,SP,sports_leisure,18.0
base,ridge,2018-06-18,SP,telephony,6.0
base,ridge,2018-06-18,SP,watches_gifts,39.0
base,ridge,2018-06-18,PR,auto,0.0
base,ridge,2018-06-18,PR,bed_bath_table,0.0
base,ridge,2018-06-18,PR,computers_accessories,15.0
base,ridge,2018-06-18,PR,furniture_decor,23.0
base,ridge,2018-06-18,PR,garden_tools,5.0
base,ridge,2018-06-18,PR,health_beauty,0.0
base,ridge,2018-06-18,PR,housewares,5.0
base,ridge,2018-06-18,PR,sports_leisure,6.0
base,ridge,2018-06-18,PR,telephony,2.0
base,ridge,2018-06-18,PR,watches_gifts,0.0
base,ridge,2018-06-18,MG,auto,4.0
base,ridge,2018-06-18,MG,bed_bath_table,6.0
base,ridge,2018-06-18,MG,computers_accessories,13.0
base,ridge,2018-06-18,MG,furniture_decor,12.0
base,ridge,2018-06-18,MG,garden_tools,14.0
base,ridge,2018-06-18,MG,health_beauty,0.0
base,ridge,2018-06-18,MG,housewares,0.0
base,ridge,2018-06-18,MG,sports_leisure,1.0
base,ridge,2018-06-18,MG,telephony,0.0
base,ridge,2018-06-18,MG,watches_gifts,3.0
base,ridge,2018-06-18,RJ,auto,0.0
base,ridge,2018-06-18,RJ,bed_bath_table,0.0
base,ridge,2018-06-18,RJ,computers_accessories,3.0
base,ridge,2018-06-18,RJ,furniture_decor,0.0
base,ridge,2018-06-18,RJ,garden_tools,6.0
base,ridge,2018-06-18,RJ,health_beauty,0.0
base,ridge,2018-06-18,RJ,housewares,0.0
base,ridge,2018-06-18,RJ,sports_leisure,5.0
base,ridge,2018-06-18,RJ,telephony,7.0
base,ridge,2018-06-18,RJ,watches_gifts,13.0
base,ridge,2018-06-18,SC,auto,4.0
base,ridge,2018-06-18,SC,bed_bath_table,3.0
base,ridge,2018-06-18,SC,computers_accessories,0.0
base,ridge,2018-06-18,SC,furniture_decor,0.0
base,ridge,2018-06-18,SC,garden_tools,7.0
base,ridge,2018-06-18,SC,health_beauty,0.0
base,ridge,2018-06-18,SC,housewares,0.0
base,ridge,2018-06-18,SC,sports_leisure,0.0
base,ridge,2018-06-18,SC,telephony,1.0
base,ridge,2018-06-18,SC,watches_gifts,7.0
base,ridge,2018-06-18,RS,auto,0.0
base,ridge,2018-06-18,RS,bed_bath_table,0.0
base,ridge,2018-06-18,RS,computers_accessories,0.0
base,ridge,2018-06-18,RS,furniture_decor,0.0
base,ridge,2018-06-18,RS,garden_tools,1.0
base,ridge,2018-06-18,RS,health_beauty,0.0
base,ridge,2018-06-18,RS,housewares,10.0
base,ridge,2018-06-18,RS,sports_leisure,3.0
base,ridge,2018-06-18,RS,telephony,0.0
base,ridge,2018-06-18,RS,watches_gifts,1.0
base,ridge,2018-06-25,SP,auto,16.0
base,ridge,2018-06-25,SP,bed_bath_table,50.0
base,ridge,2018-06-25,SP,computers_accessories,21.0
base,ridge,2018-06-25,SP,furniture_decor,50.0
base,ridge,2018-06-25,SP,garden_tools,20.0
base,ridge,2018-06-25,SP,health_beauty,36.0
base,ridge,2018-06-25,SP,housewares,54.0
base,ridge,2018-06-25,SP,sports_leisure,36.0
base,ridge,2018-06-25,SP,telephony,33.0
base,ridge,2018-06-25,SP,watches_gifts,88.0
base,ridge,2018-06-25,PR,auto,1.0
base,ridge,2018-06-25,PR,bed_bath_table,0.0
base,ridge,2018-06-25,PR,computers_accessories,0.0
base,ridge,2018-06-25,PR,furniture_decor,20.0
base,ridge,2018-06-25,PR,garden_tools,5.0
base,ridge,2018-06-25,PR,health_beauty,0.0
base,ridge,2018-06-25,PR,housewares,3.0
base,ridge,2018-06-25,PR,sports_leisure,8.0
base,ridge,2018-06-25,PR,telephony,2.0
base,ridge,2018-06-25,PR,watches_gifts,0.0
base,ridge,2018-06-25,MG,auto,4.0
base,ridge,2018-06-25,MG,bed_bath_table,0.0
base,ridge,2018-06-25,MG,computers_accessories,9.0
base,ridge,2018-06-25,MG,furniture_decor,12.0
base,ridge,2018-06-25,MG,garden_tools,14.0
base,ridge,2018-06-25,MG,health_beauty,0.0
base,ridge,2018-06-25,MG,housewares,0.0
base,ridge,2018-06-25,MG,sports_leisure,7.0
base,ridge,2018-06-25,MG,telephony,4.0
base,ridge,2018-06-25,MG,watches_gifts,3.0
base,ridge,2018-06-25,RJ,auto,0.0
base,ridge,2018-06-25,RJ,bed_bath_table,0.0
base,ridge,2018-06-25,RJ,computers_accessories,3.0
base,ridge,2018-06-25,RJ,furniture_decor,0.0
base,ridge,2018-06-25,RJ,garden_tools,2.0
base,ridge,2018-06-25,RJ,health_beauty,0.0
base,ridge,2018-06-25,RJ,housewares,0.0
base,ridge,2018-06-25,RJ,sports_leisure,9.0
base,ridge,2018-06-25,RJ,telephony,11.0
base,ridge,2018-06-25,RJ,watches_gifts,13.0
base,ridge,2018-06-25,SC,auto,4.0
base,ridge,2018-06-25,SC,bed_bath_table,9.0
base,ridge,2018-06-25,SC,computers_accessories,0.0
base,ridge,2018-06-25,SC,furniture_decor,0.0
base,ridge,2018-06-25,SC,garden_tools,2.0
base,ridge,2018-06-25,SC,health_beauty,0.0
base,ridge,2018-06-25,SC,housewares,0.0
base,ridge,2018-06-25,SC,sports_leisure,5.0
base,ridge,2018-06-25,SC,telephony,1.0
base,ridge,2018-06-25,SC,watches_gifts,12.0
base,ridge,2018-06-25,RS,auto,0.0
base,ridge,2018-06-25,RS,bed_bath_table,0.0
base,ridge,2018-06-25,RS,computers_accessories,0.0
base,ridge,2018-06-25,RS,furniture_decor,0.0
base,ridge,2018-06-25,RS,garden_tools,1.0
base,ridge,2018-06-25,RS,health_beauty,0.0
base,ridge,2018-06-25,RS,housewares,16.0
base,ridge,2018-06-25,RS,sports_leisure,3.0
base,ridge,2018-06-25,RS,telephony,0.0
base,ridge,2018-06-25,RS,watches_gifts,1.0
base,ridge,2018-07-02,SP,auto,31.0
base,ridge,2018-07-02,SP,bed_bath_table,105.0
base,ridge,2018-07-02,SP,computers_accessories,47.0
base,ridge,2018-07-02,SP,furniture_decor,22.0
base,ridge,2018-07-02,SP,garden_tools,0.0
base,ridge,2018-07-02,SP,health_beauty,57.0
base,ridge,2018-07-02,SP,housewares,42.0
base,ridge,2018-07-02,SP,sports_leisure,20.0
base,ridge,2018-07-02,SP,telephony,59.0
base,ridge,2018-07-02,SP,watches_gifts,74.0
base,ridge,2018-07-02,PR,auto,1.0
base,ridge,2018-07-02,PR,bed_bath_table,0.0
base,ridge,2018-07-02,PR,computers_accessories,0.0
base,ridge,2018-07-02,PR,furniture_decor,17.0
base,ridge,2018-07-02,PR,garden_tools,5.0
base,ridge,2018-07-02,PR,health_beauty,9.0
base,ridge,2018-07-02,PR,housewares,0.0
base,ridge,2018-07-02,PR,sports_leisure,2.0
base,ridge,2018-07-02,PR,telephony,2.0
base,ridge,2018-07-02,PR,watches_gifts,0.0
base,ridge,2018-07-02,MG,auto,4.0
base,ridge,2018-07-02,MG,bed_bath_table,0.0
base,ridge,2018-07-02,MG,computers_accessories,7.0
base,ridge,2018-07-02,MG,furniture_decor,14.0
base,ridge,2018-07-02,MG,garden_tools,14.0
base,ridge,2018-07-02,MG,health_beauty,0.0
base,ridge,2018-07-02,MG,housewares,0.0
base,ridge,2018-07-02,MG,sports_leisure,6.0
base,ridge,2018-07-02,MG,telephony,2.0
base,ridge,2018-07-02,MG,watches_gifts,3.0
base,ridge,2018-07-02,RJ,auto,2.0
base,ridge,2018-07-02,RJ,bed_bath_table,0.0
base,ridge,2018-07-02,RJ,computers_accessories,3.0
base,ridge,2018-07-02,RJ,furniture_decor,0.0
base,ridge,2018-07-02,RJ,garden_tools,0.0
base,ridge,2018-07-02,RJ,health_beauty,0.0
base,ridge,2018-07-02,RJ,housewares,0.0
base,ridge,2018-07-02,RJ,sports_leisure,12.0
base,ridge,2018-07-02,RJ,telephony,11.0
base,ridge,2018-07-02,RJ,watches_gifts,13.0
base,ridge,2018-07-02,SC,auto,4.0
base,ridge,2018-07-02,SC,bed_bath_table,21.0
base,ridge,2018-07-02,SC,computers_accessories,0.0
base,ridge,2018-07-02,SC,furniture_decor,0.0
base,ridge,2018-07-02,SC,garden_tools,0.0
base,ridge,2018-07-02,SC,health_beauty,0.0
base,ridge,2018-07-02,SC,housewares,0.0
base,ridge,2018-07-02,SC,sports_leisure,0.0
base,ridge,2018-07-02,SC,telephony,1.0
base,ridge,2018-07-02,SC,watches_gifts,4.0
base,ridge,2018-07-02,RS,auto,0.0
base,ridge,2018-07-02,RS,bed_bath_table,0.0
base,ridge,2018-07-02,RS,computers_accessories,7.0
base,ridge,2018-07-02,RS,furniture_decor,0.0
base,ridge,2018-07-02,RS,garden_tools,1.0
base,ridge,2018-07-02,RS,health_beauty,0.0
base,ridge,2018-07-02,RS,housewares,6.0
base,ridge,2018-07-02,RS,sports_leisure,3.0
base,ridge,2018-07-02,RS,telephony,0.0
base,ridge,2018-07-02,RS,watches_gifts,1.0
base,ridge,2018-07-09,SP,auto,38.0
base,ridge,2018-07-09,SP,bed_bath_table,145.0
base,ridge,2018-07-09,SP,computers_accessories,78.0
base,ridge,2018-07-09,SP,furniture_decor,84.0
base,ridge,2018-07-09,SP,garden_tools,43.0
base,ridge,2018-07-09,SP,health_beauty,48.0
base,ridge,2018-07-09,SP,housewares,110.0
base,ridge,2018-07-09,SP,sports_leisure,50.0
base,ridge,2018-07-09,SP,telephony,50.0
base,ridge,2018-07-09,SP,watches_gifts,25.0
base,ridge,2018-07-09,PR,auto,0.0
base,ridge,2018-07-09,PR,bed_bath_table,0.0
base,ridge,2018-07-09,PR,computers_accessories,0.0
base,ridge,2018-07-09,PR,furniture_decor,32.0
base,ridge,2018-07-09,PR,garden_tools,5.0
base,ridge,2018-07-09,PR,health_beauty,15.0
base,ridge,2018-07-09,PR,housewares,7.0
base,ridge,2018-07-09,PR,sports_leisure,2.0
base,ridge,2018-07-09,PR,telephony,2.0
base,ridge,2018-07-09,PR,watches_gifts,0.0
base,ridge,2018-07-09,MG,auto,4.0
base,ridge,2018-07-09,MG,bed_bath_table,0.0
base,ridge,2018-07-09,MG,computers_accessories,4.0
base,ridge,2018-07-09,MG,furniture_decor,25.0
base,ridge,2018-07-09,MG,garden_tools,14.0
base,ridge,2018-07-09,MG,health_beauty,0.0
base,ridge,2018-07-09,MG,housewares,0.0
base,ridge,2018-07-09,MG,sports_leisure,0.0
base,ridge,2018-07-09,MG,telephony,0.0
base,ridge,2018-07-09,MG,watches_gifts,3.0
base,ridge,2018-07-09,RJ,auto,0.0
base,ridge,2018-07-09,RJ,bed_bath_table,3.0
base,ridge,2018-07-09,RJ,computers_accessories,3.0
base,ridge,2018-07-09,RJ,furniture_decor,0.0
base,ridge,2018-07-09,RJ,garden_tools,1.0
base,ridge,2018-07-09,RJ,health_beauty,0.0
base,ridge,2018-07-09,RJ,housewares,0.0
base,ridge,2018-07-09,RJ,sports_leisure,6.0
base,ridge,2018-07-09,RJ,telephony,6.0
base,ridge,2018-07-09,RJ,watches_gifts,13.0
base,ridge,2018-07-09,SC,auto,4.0
base,ridge,2018-07-09,SC,bed_bath_table,21.0
base,ridge,2018-07-09,SC,computers_accessories,0.0
base,ridge,2018-07-09,SC,furniture_decor,0.0
base,ridge,2018-07-09,SC,garden_tools,5.0
base,ridge,2018-07-09,SC,health_beauty,0.0
base,ridge,2018-07-09,SC,housewares,0.0
base,ridge,2018-07-09,SC,sports_leisure,6.0
base,ridge,2018-07-09,SC,telephony,1.0
base,ridge,2018-07-09,SC,watches_gifts,0.0
base,ridge,2018-07-09,RS,auto,0.0
base,ridge,2018-07-09,RS,bed_bath_table,0.0
base,ridge,2018-07-09,RS,computers_accessories,8.0
base,ridge,2018-07-09,RS,furniture_decor,2.0
base,ridge,2018-07-09,RS,garden_tools,1.0
base,ridge,2018-07-09,RS,health_beauty,0.0
base,ridge,2018-07-09,RS,housewares,10.0
base,ridge,2018-07-09,RS,sports_leisure,3.0
base,ridge,2018-07-09,RS,telephony,0.0
base,ridge,2018-07-09,RS,watches_gifts,0.0
base,ridge,2018-07-16,SP,auto,0.0
base,ridge,2018-07-16,SP,bed_bath_table,71.0
base,ridge,2018-07-16,SP,computers_accessories,35.0
base,ridge,2018-07-16,SP,furniture_decor,48.0
base,ridge,2018-07-16,SP,garden_tools,32.0
base,ridge,2018-07-16,SP,health_beauty,18.0
base,ridge,2018-07-16,SP,housewares,79.0
base,ridge,2018-07-16,SP,sports_leisure,55.0
base,ridge,2018-07-16,SP,telephony,12.0
base,ridge,2018-07-16,SP,watches_gifts,0.0
base,ridge,2018-07-16,PR,auto,0.0
base,ridge,2018-07-16,PR,bed_bath_table,0.0
base,ridge,2018-07-16,PR,computers_accessories,0.0
base,ridge,2018-07-16,PR,furniture_decor,12.0
base,ridge,2018-07-16,PR,garden_tools,5.0
base,ridge,2018-07-16,PR,health_beauty,0.0
base,ridge,2018-07-16,PR,housewares,0.0
base,ridge,2018-07-16,PR,sports_leisure,2.0
base,ridge,2018-07-16,PR,telephony,2.0
base,ridge,2018-07-16,PR,watches_gifts,0.0
base,ridge,2018-07-16,MG,auto,0.0
base,ridge,2018-07-16,MG,bed_bath_table,0.0
base,ridge,2018-07-16,MG,computers_accessories,5.0
base,ridge,2018-07-16,MG,furniture_decor,17.0
base,ridge,2018-07-16,MG,garden_tools,14.0
base,ridge,2018-07-16,MG,health_beauty,0.0
base,ridge,2018-07-16,MG,housewares,0.0
base,ridge,2018-07-16,MG,sports_leisure,0.0
base,ridge,2018-07-16,MG,telephony,1.0
base,ridge,2018-07-16,MG,watches_gifts,0.0
base,ridge,2018-07-16,RJ,auto,0.0
base,ridge,2018-07-16,RJ,bed_bath_table,0.0
base,ridge,2018-07-16,RJ,computers_accessories,3.0
base,ridge,2018-07-16,RJ,furniture_decor,0.0
base,ridge,2018-07-16,RJ,garden_tools,0.0
base,ridge,2018-07-16,RJ,health_beauty,0.0
base,ridge,2018-07-16,RJ,housewares,0.0
base,ridge,2018-07-16,RJ,sports_leisure,9.0
base,ridge,2018-07-16,RJ,telephony,3.0
base,ridge,2018-07-16,RJ,watches_gifts,0.0
base,ridge,2018-07-16,SC,auto,0.0
base,ridge,2018-07-16,SC,bed_bath_table,19.0
base,ridge,2018-07-16,SC,computers_accessories,0.0
base,ridge,2018-07-16,SC,furniture_decor,0.0
base,ridge,2018-07-16,SC,garden_tools,7.0
base,ridge,2018-07-16,SC,health_beauty,0.0
base,ridge,2018-07-16,SC,housewares,0.0
base,ridge,2018-07-16,SC,sports_leisure,8.0
base,ridge,2018-07-16,SC,telephony,1.0
base,ridge,2018-07-16,SC,watches_gifts,0.0
base,ridge,2018-07-16,RS,auto,0.0
base,ridge,2018-07-16,RS,bed_bath_table,0.0
base,ridge,2018-07-16,RS,computers_accessories,0.0
base,ridge,2018-07-16,RS,furniture_decor,0.0
base,ridge,2018-07-16,RS,garden_tools,0.0
base,ridge,2018-07-16,RS,health_beauty,0.0
base,ridge,2018-07-16,RS,housewares,1.0
base,ridge,2018-07-16,RS,sports_leisure,3.0
base,ridge,2018-07-16,RS,telephony,0.0
base,ridge,2018-07-16,RS,watches_gifts,0.0
base,ridge,2018-07-23,SP,auto,0.0
base,ridge,2018-07-23,SP,bed_bath_table,0.0
base,ridge,2018-07-23,SP,computers_accessories,0.0
base,ridge,2018-07-23,SP,furniture_decor,0.0
base,ridge,2018-07-23,SP,garden_tools,0.0
base,ridge,2018-07-23,SP,health_beauty,0.0
base,ridge,2018-07-23,SP,housewares,0.0
base,ridge,2018-07-23,SP,sports_leisure,0.0
base,ridge,2018-07-23,SP,telephony,0.0
base,ridge,2018-07-23,SP,watches_gifts,6.0
base,ridge,2018-07-23,PR,auto,0.0
base,ridge,2018-07-23,PR,bed_bath_table,0.0
base,ridge,2018-07-23,PR,computers_accessories,0.0
base,ridge,2018-07-23,PR,furniture_decor,0.0
base,ridge,2018-07-23,PR,garden_tools,0.0
base,ridge,2018-07-23,PR,health_beauty,0.0
base,ridge,2018-07-23,PR,housewares,0.0
base,ridge,2018-07-23,PR,sports_leisure,0.0
base,ridge,2018-07-23,PR,telephony,0.0
base,ridge,2018-07-23,PR,watches_gifts,0.0
base,ridge,2018-07-23,MG,auto,0.0
base,ridge,2018-07-23,MG,bed_bath_table,0.0
base,ridge,2018-07-23,MG,computers_accessories,0.0
base,ridge,2018-07-23,MG,furniture_decor,0.0
base,ridge,2018-07-23,MG,garden_tools,3.0
base,ridge,2018-07-23,MG,health_beauty,0.0
base,ridge,2018-07-23,MG,housewares,0.0
base,ridge,2018-07-23,MG,sports_leisure,0.0
base,ridge,2018-07-23,MG,telephony,0.0
base,ridge,2018-07-23,MG,watches_gifts,0.0
base,ridge,2018-07-23,RJ,auto,0.0
base,ridge,2018-07-23,RJ,bed_bath_table,0.0
base,ridge,2018-07-23,RJ,computers_accessories,0.0
base,ridge,2018-07-23,RJ,furniture_decor,0.0
base,ridge,2018-07-23,RJ,garden_tools,0.0
base,ridge,2018-07-23,RJ,health_beauty,0.0
base,ridge,2018-07-23,RJ,housewares,0.0
base,ridge,2018-07-23,RJ,sports_leisure,0.0
base,ridge,2018-07-23,RJ,telephony,0.0
base,ridge,2018-07-23,RJ,watches_gifts,0.0
base,ridge,2018-07-23,SC,auto,0.0
base,ridge,2018-07-23,SC,bed_bath_table,0.0
base,ridge,2018-07-23,SC,computers_accessories,0.0
base,ridge,2018-07-23,SC,furniture_decor,0.0
base,ridge,2018-07-23,SC,garden_tools,0.0
base,ridge,2018-07-23,SC,health_beauty,0.0
base,ridge,2018-07-23,SC,housewares,0.0
base,ridge,2018-07-23,SC,sports_leisure,0.0
base,ridge,2018-07-23,SC,telephony,0.0
base,ridge,2018-07-23,SC,watches_gifts,4.0
base,ridge,2018-07-23,RS,auto,0.0
base,ridge,2018-07-23,RS,bed_bath_table,0.0
base,ridge,2018-07-23,RS,computers_accessories,0.0
base,ridge,2018-07-23,RS,furniture_decor,0.0
base,ridge,2018-07-23,RS,garden_tools,0.0
base,ridge,2018-07-23,RS,health_beauty,0.0
base,ridge,2018-07-23,RS,housewares,0.0
base,ridge,2018-07-23,RS,sports_leisure,0.0
base,ridge,2018-07-23,RS,telephony,0.0
base,ridge,2018-07-23,RS,watches_gifts,0.0
base,ridge,2018-07-30,SP,auto,0.0
base,ridge,2018-07-30,SP,bed_bath_table,0.0
base,ridge,2018-07-30,SP,computers_accessories,0.0
base,ridge,2018-07-30,SP,furniture_decor,0.0
base,ridge,2018-07-30,SP,garden_tools,16.0
base,ridge,2018-07-30,SP,health_beauty,0.0
base,ridge,2018-07-30,SP,housewares,0.0
